-0.02,0.32,0.24,0.10,0.12,0.26,0.16,-0.08,0.27,0.17,0.02,0.17,0.10,0.05,N/A,1,0.11,0.05,0.01,0.08,0.16,0.13,0.22,-0.00,0.19,0.03,0.13,0.12,0.37,0.01,0.06,0.05
0.08,0.34,0.39,0.19,0.20,0.09,0.10,0.26,0.33,0.39,0.46,0.50,0.24,0.05,N/A,0.11,1,0.08,0.38,0.18,-0.00,0.45,0.21,0.32,0.37,0.23,0.27,0.16,0.24,0.16,0.13,0.27
0.10,0.02,0.06,0.12,0.04,0.06,0.09,0.13,0.01,-0.03,0.02,0.19,0.10,0.07,N/A,0.05,0.08,1,-0.03,0.02,-0.01,-0.02,0.09,0.01,0.03,-0.04,0.07,0.04,0.05,0.01,-0.01,-0.02
0.19,0.06,0.15,0.17,0.02,0.11,0.11,0.21,0.09,0.19,0.28,0.13,0.12,-0.02,N/A,0.01,0.38,-0.03,1,0.03,0.02,0.46,0.26,0.43,0.13,0.25,0.15,0.05,-0.01,0.34,0.05,0.34
0.05,0.13,0.33,0.12,0.15,0.05,0.35,0.06,0.16,0.07,0.21,0.11,0.38,0.17,N/A,0.08,0.18,0.02,0.03,1,0.02,0.23,0.08,0.09,0.13,0.14,0.14,0.29,0.03,0.06,-0.02,0.13
-0.04,0.03,0.02,0.09,-0.08,0.09,0.03,0.20,0.02,0.05,0.04,-0.05,0.02,-0.05,N/A,0.16,-0.00,-0.01,0.02,0.02,1,0.12,0.09,0.01,-0.14,0.13,-0.01,-0.02,-0.08,-0.04,0.11,0.11
0.23,0.30,0.33,0.12,0.11,0.18,0.26,0.27,0.18,0.41,0.45,0.27,0.29,0.07,N/A,0.13,0.45,-0.02,0.46,0.23,0.12,1,0.20,0.49,0.36,0.51,0.25,0.37,0.12,0.07,0.14,0.38
0.14,0.16,0.28,0.04,-0.01,0.08,0.23,-0.00,0.07,0.21,0.12,0.04,0.49,0.24,N/A,0.22,0.21,0.09,0.26,0.08,0.09,0.20,1,0.23,0.02,0.13,0.20,0.11,0.02,0.14,0.16,0.43
0.25,0.12,0.19,0.09,0.06,0.27,0.23,0.13,0.20,0.23,0.39,0.14,0.22,0.00,N/A,-0.00,0.32,0.01,0.43,0.09,0.01,0.49,0.23,1,0.29,0.30,0.15,0.04,0.14,0.06,0.10,0.40
0.02,0.54,0.38,0.12,0.12,0.18,0.07,0.07,0.22,0.51,0.36,0.55,0.09,0.02,N/A,0.19,0.37,0.03,0.13,0.13,-0.14,0.36,0.02,0.29,1,0.20,0.15,0.30,0.20,-0.15,-0.01,0.07
0.28,0.40,0.31,0.10,0.04,0.34,0.09,0.09,0.18,0.40,0.23,0.32,0.06,0.18,N/A,0.03,0.23,-0.04,0.25,0.14,0.13,0.51,0.13,0.30,0.20,1,0.48,0.33,0.11,0.25,0.08,0.18
0.21,0.28,0.27,0.16,0.20,0.31,0.18,0.04,0.30,0.30,0.18,0.24,0.03,0.30,N/A,0.13,0.27,0.07,0.15,0.14,-0.01,0.25,0.20,0.15,0.15,0.48,1,0.18,0.19,0.18,0.18,0.04
0.03,0.41,0.44,0.02,0.02,0.16,0.46,-0.06,-0.04,0.33,0.04,0.33,0.51,0.03,N/A,0.12,0.16,0.04,0.05,0.29,-0.02,0.37,0.11,0.04,0.30,0.33,0.18,1,0.15,0.02,0.06,0.24
0.10,0.27,0.15,0.04,0.07,0.40,0.12,-0.02,-0.04,0.24,0.12,0.31,-0.02,-0.07,N/A,0.37,0.24,0.05,-0.01,0.03,-0.08,0.12,0.02,0.14,0.20,0.11,0.19,0.15,1,-0.03,-0.03,0.03
0.25,-0.07,0.01,0.03,0.05,0.15,0.17,-0.03,0.16,-0.08,0.11,0.05,0.05,0.04,N/A,0.01,0.16,0.01,0.34,0.06,-0.04,0.07,0.14,0.06,-0.15,0.25,0.18,0.02,-0.03,1,0.04,0.16
0.10,0.02,0.09,0.04,0.26,0.08,0.16,0.05,0.01,0.07,0.14,0.00,0.07,-0.04,N/A,0.06,0.13,-0.01,0.05,-0.02,0.11,0.14,0.16,0.10,-0.01,0.08,0.18,0.06,-0.03,0.04,1,-0.01
0.21,0.09,0.09,0.14,-0.01,0.08,0.28,-0.00,0.15,0.25,0.16,0.03,0.61,0.03,N/A,0.05,0.27,-0.02,0.34,0.13,0.11,0.38,0.43,0.40,0.07,0.18,0.04,0.24,0.03,0.16,-0.01,1
